obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.24E+18,116.0958893,30.45661151,20.16698,20.08098,20.14427,19.85855,19.66567,2825,301,5,57,1.16E+19,QSO,2.050636,10290,58099,69
1.24E+18,336.9000742,18.1343554,21.83943,21.77629,20.60705,19.80544,19.55602,8096,301,4,82,5.66E+18,GALAXY,0.5490854,5024,55854,243
1.24E+18,1.450489567,16.18984861,20.56053,18.51112,17.4491,16.99342,16.61498,1739,301,6,312,8.46E+17,GALAXY,0.1133807,751,52251,445
1.24E+18,0.897616927,-8.05245344,24.55362,21.62312,20.58913,19.78403,19.89672,8100,301,2,326,8.05E+18,GALAXY,0.6165675,7148,56591,373
1.24E+18,346.5385253,-1.831567186,22.54264,21.88185,20.5309,19.73092,19.27667,8038,301,5,129,4.91E+18,GALAXY,0.4907817,4361,55831,646
1.24E+18,347.3297384,-1.753196014,22.57449,22.28132,20.28931,19.36939,18.81012,8038,301,5,135,4.91E+18,GALAXY,0.4816059,4361,55831,849
1.24E+18,184.9315004,7.664289815,20.18216,18.35232,17.27345,16.83153,16.47283,3841,301,4,134,1.83E+18,GALAXY,0.1373082,1626,53472,319
1.24E+18,198.6633483,7.316756481,25.32373,22.30239,20.49459,19.5481,18.78767,3841,301,4,225,5.45E+18,GALAXY,0.5038501,4840,55690,591
1.24E+18,336.8458991,19.98816058,22.24721,19.30773,17.92509,17.39431,17.07972,8102,301,3,83,6.89E+18,GALAXY,0.2128639,6118,56189,366
1.24E+18,329.5320046,18.50314166,23.20142,21.65676,20.38945,19.48816,18.9276,8102,301,3,36,5.65E+18,STAR,-0.000172228,5020,55852,895
1.24E+18,330.9304162,18.76884312,25.2542,22.60953,21.0792,19.95091,19.54768,8102,301,3,45,5.65E+18,GALAXY,0.5991167,5021,55863,333
1.24E+18,331.0818191,18.82351478,22.64225,20.81143,19.0024,18.40315,17.95367,8102,301,3,46,5.66E+18,GALAXY,0.3423518,5028,55836,782
1.24E+18,345.0282098,21.08373087,21.62115,21.34279,20.16104,18.65479,17.66638,8102,301,3,135,7.42E+18,STAR,-7.89E-05,6591,56535,363
1.24E+18,22.82819558,11.479543,21.00585,19.00955,17.46504,16.80119,16.35259,7773,301,2,459,5.25E+18,GALAXY,0.2151138,4666,55832,317
1.24E+18,316.825682,7.865024986,23.53811,23.37748,21.15316,19.82874,19.44676,7773,301,2,25,4.59E+18,GALAXY,0.6264167,4079,55363,617
1.24E+18,40.49767767,3.560160934,23.20226,24.53431,23.82936,22.09652,22.75254,7718,301,2,259,1.06E+19,GALAXY,0.5301569,9416,58098,314
1.24E+18,242.7101015,17.8369965,20.23238,19.24946,19.04356,18.94587,18.91817,4671,301,1,99,3.70E+18,STAR,-0.000275899,3289,54910,599
1.24E+18,241.056947,18.48223578,20.32845,19.4245,19.06592,18.87761,18.87157,4671,301,1,88,3.70E+18,STAR,0.000164848,3289,54910,364
1.24E+18,160.7244709,25.20411955,22.75712,22.79135,22.28076,21.63456,21.83693,5112,301,3,335,1.18E+19,GALAXY,0.8744593,10461,58142,962
1.24E+18,6.125301287,-1.169407719,24.20276,21.75866,20.16875,19.16595,18.59111,4263,301,1,156,4.75E+18,GALAXY,0.5021392,4220,55447,395
1.24E+18,253.903288,21.64624399,22.23756,22.52513,20.68222,19.46133,18.83153,3926,301,4,202,4.70E+18,GALAXY,0.6598983,4178,55653,303
1.24E+18,136.129033,32.76938051,22.93348,20.57471,18.853,18.21338,17.80852,3606,301,2,82,6.54E+18,GALAXY,0.3264136,5809,56353,544
1.24E+18,341.7962244,20.75688464,22.41543,22.18979,20.56977,19.67478,19.26723,8102,301,3,115,6.89E+18,GALAXY,0.4833596,6120,56206,347
1.24E+18,242.895108,26.35413005,18.45179,16.53581,15.60624,15.17542,14.84507,3927,301,4,104,1.57E+18,GALAXY,0.07519736,1393,52824,152
1.24E+18,254.3174856,18.45263092,19.01066,17.92526,17.26291,16.91928,16.64811,3927,301,4,192,1.76E+18,GALAXY,0.03282385,1567,53172,166
1.24E+18,238.1899641,29.17720376,20.40665,18.22079,17.13235,16.68729,16.34318,3927,301,4,71,1.57E+18,GALAXY,0.141691,1391,52817,334
1.24E+18,179.7502037,-2.673389921,20.85931,19.81905,19.72314,19.69964,19.64133,1140,301,3,179,4.25E+18,STAR,0.000756407,3776,55209,170
1.24E+18,189.8541471,-2.636599144,16.58941,15.12915,14.56525,14.38807,14.31969,1140,301,3,247,3.26E+18,STAR,0.000104294,2897,54585,319
1.24E+18,241.4590468,27.24533052,18.25378,16.58313,15.89249,15.52189,15.30048,3927,301,4,94,1.57E+18,GALAXY,0.04541309,1392,52822,593
1.24E+18,244.7729047,25.20518652,21.64464,18.87211,17.81801,17.34803,16.99254,3927,301,4,118,1.77E+18,GALAXY,0.1109725,1576,53496,139
1.24E+18,12.27257455,-8.260558093,19.3772,17.42771,16.41689,16.00279,15.66193,8095,301,2,381,8.06E+18,GALAXY,0.1137839,7155,56629,418
1.24E+18,181.0716073,54.33957169,20.51585,20.24112,20.2057,19.90496,19.80293,2821,301,2,187,7.53E+18,QSO,1.621598,6688,56412,402
1.24E+18,182.7731945,54.42137895,21.52916,21.66393,21.72251,21.77715,21.13445,2821,301,2,194,9.25E+18,QSO,2.081617,8214,57867,482
1.24E+18,338.5802286,20.21664912,22.12341,21.55746,20.58542,19.85185,19.40779,8102,301,3,94,6.89E+18,GALAXY,0.6489189,6119,56181,433
1.24E+18,346.5019246,12.66310264,22.28893,21.60472,21.37432,21.39408,20.87335,7773,301,5,222,6.93E+18,QSO,2.701146,6154,56237,832
1.24E+18,327.7840794,9.458564974,23.03421,21.76178,20.05691,18.89577,18.4569,7773,301,2,98,4.61E+18,GALAXY,0.573716,4095,55497,487
1.24E+18,5.24539637,12.04978632,26.19394,23.96235,21.2559,19.88415,19.21673,7773,301,2,344,6.97E+18,GALAXY,0.6742269,6190,56210,481
1.24E+18,338.1475803,-0.243602104,20.14869,19.24574,18.69993,18.42369,18.31868,4192,301,3,210,4.25E+17,GALAXY,0.2086649,377,52145,320
1.24E+18,235.2159434,30.77876451,24.28438,21.98381,20.70392,19.78396,19.39429,3927,301,4,50,5.32E+18,GALAXY,0.4861198,4722,55735,839
1.24E+18,251.0647535,20.79603961,18.27611,17.07667,16.60136,16.33783,16.16579,3927,301,4,166,1.77E+18,GALAXY,0.0323952,1569,53168,424
1.24E+18,232.5869424,32.17321231,19.03692,17.14964,16.19931,15.74957,15.4193,3927,301,4,33,1.56E+18,GALAXY,0.09138044,1387,53118,40
1.24E+18,229.2830273,33.52074333,20.41988,18.59942,17.66353,17.25764,16.90723,3927,301,4,12,1.56E+18,GALAXY,0.1115472,1386,53116,484
1.24E+18,354.438295,32.19565345,19.26509,18.22012,17.82656,17.64138,17.58769,8111,301,4,49,8.74E+18,STAR,-0.000424118,7760,58080,472
1.24E+18,132.3677285,40.84110788,22.92736,24.14672,21.71825,20.6274,19.96332,2777,301,3,175,9.34E+18,GALAXY,0.6480679,8295,57401,95
1.24E+18,343.6384881,23.7716558,23.76551,22.51311,20.61219,19.72001,19.1272,4880,301,4,106,7.42E+18,GALAXY,0.5773105,6588,56536,397
1.24E+18,139.420929,44.95587529,25.42519,22.29782,20.52947,19.53461,19.04271,2777,301,3,219,5.28E+18,GALAXY,0.5249239,4687,56369,837
1.24E+18,127.5910367,37.47453409,22.59955,21.02378,19.52688,18.65291,18.18871,2777,301,3,142,4.24E+18,GALAXY,0.4159483,3762,55507,826
1.24E+18,329.9996234,3.726587912,22.99822,22.15485,22.08356,22.02047,22.12553,7765,301,3,122,1.28E+19,QSO,1.865205,11329,58426,1000
1.24E+18,211.9374232,48.84434965,24.46953,23.57676,21.76145,20.48442,19.83298,3838,301,3,90,9.57E+18,GALAXY,0.6988617,8499,57431,821
1.24E+18,348.7029987,2.030856673,24.88311,21.48462,19.59986,19.5388,19.68916,7717,301,3,254,1.03E+19,QSO,4.11414,9174,58070,803
1.24E+18,5.558010114,-3.102494069,21.45356,20.76791,20.82399,20.85721,20.36657,7778,301,2,354,4.92E+18,QSO,2.549236,4366,55536,46
1.24E+18,165.9244452,32.33980136,22.98389,21.95733,20.58774,19.84794,19.55155,4576,301,1,341,7.25E+18,GALAXY,0.3395573,6442,56369,69
1.24E+18,135.7433358,46.41029673,20.77593,19.10901,18.82173,18.6787,18.72135,2825,301,5,204,5.81E+18,STAR,-0.000324948,5162,55893,996
1.24E+18,249.6085305,45.77681116,20.03447,19.94801,19.77898,19.72773,19.7445,1453,301,3,61,9.62E+18,QSO,1.15845,8541,58257,214
1.24E+18,125.8853125,13.49412713,20.71819,18.03484,16.90619,16.56785,16.35909,5137,301,4,84,5.07E+18,STAR,2.98E-05,4503,55563,462
1.24E+18,133.1104174,16.12344683,24.74097,21.81865,21.38399,21.43681,21.35231,5137,301,4,134,1.25E+19,GALAXY,0.2184408,11087,58488,324
1.24E+18,40.29111418,3.586411109,24.7618,23.50528,22.25379,21.97982,21.52896,7718,301,2,257,1.06E+19,GALAXY,0.7652147,9417,58055,624
1.24E+18,24.95262562,2.378935036,23.65257,23.76629,22.90933,22.02259,21.35769,7717,301,4,496,1.06E+19,GALAXY,0.7244605,9398,58124,764
1.24E+18,36.91526376,24.08637177,18.78726,17.12819,16.40216,16.11632,15.97406,5934,301,4,92,3.65E+18,STAR,-1.31E-05,3241,54884,427
1.24E+18,217.7677579,3.643497838,25.02263,22.10707,20.36452,19.53686,19.08878,2190,301,2,239,5.38E+18,GALAXY,0.494602,4780,55682,417
1.24E+18,4.617657052,15.38650124,25.22674,22.17591,20.46942,19.55645,19.15983,1904,301,4,180,6.96E+18,GALAXY,0.4731573,6184,56267,621
1.24E+18,345.3192011,26.13304773,21.30888,20.47238,20.39975,20.41795,20.13681,6366,301,4,75,7.41E+18,QSO,0.694058,6582,56274,135
1.24E+18,349.7471568,18.53768963,19.23088,17.96239,17.82065,17.78402,17.82338,6366,301,4,133,8.56E+18,STAR,-0.000110878,7607,56902,299
1.24E+18,66.51820543,17.12065377,19.05087,16.49607,14.96787,13.62782,12.39726,6003,301,2,152,1.84E+18,STAR,8.57E-05,1637,52992,492
1.24E+18,210.841126,7.310204059,21.84786,20.95987,20.85843,20.83487,20.43761,3841,301,5,305,5.48E+18,STAR,3.86E-05,4863,55688,838
1.24E+18,24.0073888,18.74291911,22.32961,21.89431,21.73312,21.01897,20.31232,7923,301,3,333,8.16E+18,QSO,1.711668,7246,56625,64
1.24E+18,177.892986,54.17634892,19.34375,18.07431,17.60009,17.26951,17.08463,2821,301,2,175,1.15E+18,GALAXY,0.05188603,1017,52706,244
1.24E+18,162.6116843,52.22326714,19.27099,18.12522,17.67884,17.37751,17.24479,2821,301,2,113,1.14E+18,GALAXY,0.06552584,1010,52649,102
1.24E+18,218.5622031,25.4253978,19.51559,18.07312,17.21544,16.7948,16.44413,4649,301,3,226,2.40E+18,GALAXY,0.09375799,2135,53827,159
1.24E+18,331.9915779,18.38928499,21.51034,21.02409,21.08671,21.08473,21.71761,8108,301,2,64,8.53E+18,STAR,-0.000244433,7572,56944,26
1.24E+18,43.67258231,3.118984003,24.02046,20.5104,18.75779,18.09334,17.70065,7675,301,6,160,4.79E+18,GALAXY,0.3205462,4257,55480,718
1.24E+18,134.2559804,31.58466408,24.69369,23.80136,21.80155,20.66028,19.84621,3606,301,2,69,1.20E+19,QSO,0.9987301,10666,58440,793
1.24E+18,144.8394348,31.19624589,21.74668,22.23314,21.68136,20.96259,20.15859,4518,301,5,118,1.18E+19,GALAXY,0.9159158,10445,58158,392
1.24E+18,145.1552789,31.26454196,21.97341,21.25766,21.89866,21.5234,23.10174,4518,301,5,120,1.18E+19,GALAXY,0.7528014,10445,58158,350
1.24E+18,130.3277566,29.48967494,20.3372,18.24108,17.39116,16.91535,16.60453,3606,301,2,42,1.43E+18,GALAXY,0.0838319,1268,52933,629
1.24E+18,169.394457,27.74662119,19.55769,19.469,19.24376,19.25563,19.37844,5112,301,6,389,1.28E+19,QSO,1.320359,11357,58522,99
1.24E+18,171.2128039,27.9994711,25.24017,22.72488,21.18456,19.22162,18.08441,5112,301,6,400,2.50E+18,STAR,0.000153018,2216,53795,563
1.24E+18,173.0467607,28.11568152,19.9559,19.75046,20.15038,20.38478,20.89714,5112,301,6,411,2.50E+18,STAR,-0.000328751,2218,53816,569
1.24E+18,26.43282911,11.03811648,23.0005,20.61602,18.94409,18.32247,17.85413,7773,301,2,483,5.25E+18,GALAXY,0.3265843,4662,55590,96
1.24E+18,340.769739,20.60637412,26.59091,21.09993,19.23971,18.57262,18.16926,8102,301,3,108,6.89E+18,GALAXY,0.3267915,6120,56206,483
1.24E+18,242.1654629,26.82890873,20.14127,18.32061,17.4176,16.9338,16.60905,3927,301,4,99,1.57E+18,GALAXY,0.127938,1393,52824,486
1.24E+18,341.822557,10.89639827,22.75185,21.70168,21.49237,21.54097,21.07332,7773,301,2,191,5.69E+18,QSO,2.723905,5055,55889,622
1.24E+18,346.6500755,21.41942276,20.87844,19.43145,17.96036,17.33367,16.90774,8102,301,3,145,7.42E+18,GALAXY,0.2091066,6592,56535,377
1.24E+18,329.5646293,18.51234295,21.65404,21.56676,20.70138,19.81271,19.68168,8102,301,3,36,5.65E+18,QSO,4.858816,5020,55852,887
1.24E+18,267.8727335,25.26388096,18.04481,17.11568,16.75286,16.61002,16.56301,4828,301,4,127,2.46E+18,STAR,-0.000497024,2183,53536,40
1.24E+18,118.1620721,29.28229906,23.07223,21.48396,20.34187,19.62424,19.09104,2777,301,3,66,4.22E+18,GALAXY,0.5847304,3752,55236,367
1.24E+18,332.3230115,21.70544125,24.65833,24.68067,22.00761,20.91763,20.02226,4880,301,4,35,8.53E+18,GALAXY,0.6350492,7579,56954,343
1.24E+18,345.4239245,23.96474469,26.33056,21.62988,19.9664,19.04305,18.50551,4880,301,4,117,7.42E+18,GALAXY,0.4740704,6588,56536,67
1.24E+18,135.3762364,42.76832738,23.81485,22.98044,21.95543,20.54633,19.88754,2777,301,3,195,9.32E+18,GALAXY,0.6326854,8282,57041,325
1.24E+18,0.724235845,16.17665938,19.54506,18.97217,18.72278,18.64299,18.69172,1739,301,6,307,8.46E+17,STAR,0.000330593,751,52251,326
1.24E+18,215.0940347,-2.431389549,19.58494,19.71145,19.2975,19.19037,19.2885,2379,301,3,39,1.03E+18,QSO,1.340945,917,52400,160
1.24E+18,230.8610876,46.53686521,22.60694,22.7738,20.73783,19.62386,19.10189,3187,301,2,39,1.50E+18,GALAXY,0.5939884,1331,52766,212
1.24E+18,120.951332,41.81994683,23.25148,22.47993,20.89256,19.90502,19.36902,6573,301,3,242,6.69E+18,GALAXY,0.5023846,5944,56220,993
1.24E+18,153.3603274,15.99827398,23.35156,23.0594,22.2878,21.48384,20.90593,5972,301,6,253,1.08E+19,GALAXY,0.7917021,9575,57786,350
1.24E+18,197.5909602,33.17643584,23.21531,20.82209,19.10903,18.48745,18.13422,4576,301,1,518,4.48E+18,GALAXY,0.3082863,3980,55331,444
1.24E+18,131.0799197,43.50723233,24.18559,24.28872,21.95005,20.68925,19.65184,2825,301,5,175,7.64E+18,STAR,-6.16E-05,6783,56284,175
1.24E+18,156.8166525,56.94472013,22.74399,21.17586,19.45796,18.723,18.40631,2243,301,4,237,7.98E+18,GALAXY,0.4266886,7088,56657,477
1.24E+18,159.6604774,5.349954202,22.10259,21.69923,20.61117,19.75168,19.39229,2126,301,5,270,5.37E+18,GALAXY,0.5432018,4773,55648,587
1.24E+18,244.558638,25.33053786,21.52871,19.26029,17.79279,17.22842,16.83219,3927,301,4,116,1.77E+18,GALAXY,0.2191196,1575,53493,158
1.24E+18,231.4161767,32.72469847,22.85925,20.02035,18.46368,17.88627,17.44498,3927,301,4,25,5.31E+18,GALAXY,0.292747,4719,55736,850
1.24E+18,155.0045483,24.16787374,20.36963,18.61764,17.52842,17.06794,16.72049,5112,301,3,300,2.64E+18,GALAXY,0.1441921,2346,53734,156
1.24E+18,155.2195719,24.24272092,19.82232,18.00122,17.18566,16.8113,16.56224,5112,301,3,301,2.64E+18,GALAXY,0.04069763,2346,53734,589
1.24E+18,347.5654299,-1.887573593,23.33595,22.02624,21.38535,20.46042,19.83874,8038,301,5,136,1.04E+19,GALAXY,0.8155687,9214,57684,45
1.24E+18,348.9732321,-1.870323557,22.62726,22.33977,22.47818,20.87365,21.29475,8038,301,5,146,1.04E+19,GALAXY,0.799771,9213,57712,136
1.24E+18,37.50434375,25.09658069,25.15959,22.10259,20.4458,18.72549,17.82163,5934,301,4,99,2.70E+18,STAR,-8.18E-05,2399,53764,209
1.24E+18,237.540105,33.71978891,20.77034,18.79863,17.60102,17.1183,16.7616,3926,301,4,76,1.58E+18,GALAXY,0.193515,1403,53227,475
1.24E+18,228.626249,12.68317012,21.91896,21.30166,21.41958,21.15269,20.8961,5322,301,3,127,6.18E+18,QSO,2.302848,5488,56013,276
1.24E+18,357.8852821,2.724528808,21.08625,21.16819,20.86348,20.70051,20.53805,7712,301,4,315,8.84E+18,QSO,1.428186,7849,56980,706
1.24E+18,5.808392305,-1.052766662,21.85297,21.73966,20.70529,19.54745,18.90626,4263,301,1,154,4.75E+18,GALAXY,0.6812496,4219,55480,131
1.24E+18,15.80591297,-1.05681497,19.9007,19.10365,18.86762,18.66237,18.71533,4263,301,1,221,1.69E+18,GALAXY,0.1082131,1498,52914,283
1.24E+18,343.0680771,12.43770821,26.11718,21.95147,21.06702,21.00998,20.83483,7773,301,5,200,5.69E+18,STAR,-0.000256286,5051,56214,596
1.24E+18,166.0169345,16.76606087,22.56449,22.54556,20.78441,19.73407,19.42067,5360,301,4,134,6.03E+18,GALAXY,0.5292884,5358,56016,936
1.24E+18,158.855497,58.09054548,25.98469,24.09011,22.3876,20.70866,19.86629,2987,301,5,62,9.22E+18,GALAXY,0.7219745,8189,57448,45
1.24E+18,352.1522152,20.10192415,24.38471,21.05876,19.31031,18.6544,18.17172,7923,301,5,132,6.90E+18,GALAXY,0.3709848,6124,56211,820
1.24E+18,353.4866729,20.16358382,21.97973,21.26751,19.98818,19.08841,19.42037,7923,301,5,141,6.90E+18,GALAXY,0.2982582,6125,56273,643
1.24E+18,2.081037181,20.54462525,23.29982,21.54473,20.67021,19.86138,19.39727,7923,301,5,195,6.95E+18,GALAXY,0.3873063,6171,56311,285
1.24E+18,152.4807359,22.01968422,19.55399,18.20431,17.75615,17.60063,17.58103,5137,301,5,263,3.58E+18,STAR,-0.000164923,3179,54830,448
1.24E+18,241.6234263,54.16755039,20.21895,18.22567,17.26563,16.82078,16.39092,1412,301,5,365,6.99E+17,GALAXY,0.1085284,621,52055,502
1.24E+18,151.3390875,49.40966439,23.94282,22.26192,20.45863,19.34155,18.85504,2821,301,2,61,7.50E+18,GALAXY,0.5671554,6661,56366,573
1.24E+18,12.90647339,3.165370337,22.26926,22.35695,21.92761,21.65333,21.39758,7712,301,5,415,9.85E+18,QSO,2.685201,8751,57685,48
1.24E+18,10.76788382,11.94980744,22.23041,21.84103,21.02,20.74303,20.44586,7773,301,2,380,1.24E+19,QSO,1.129313,11042,58462,364
1.24E+18,11.56886472,11.84718123,23.19861,21.06898,20.75031,20.74632,20.55572,7773,301,2,386,6.99E+18,QSO,2.772941,6205,56187,724
1.24E+18,233.6638714,31.59595723,17.3051,15.40858,14.51289,14.0719,13.78283,3927,301,4,40,1.56E+18,GALAXY,0.06560035,1388,53119,548
1.24E+18,346.3236975,11.3367126,22.74142,20.29404,18.51784,17.88012,17.61165,7773,301,2,221,6.93E+18,GALAXY,0.2651756,6154,56237,770
1.24E+18,10.11395548,-8.177208356,19.98815,17.85162,16.7891,16.35512,15.95364,8095,301,2,367,8.05E+18,GALAXY,0.1308573,7153,56904,176
1.24E+18,181.8332574,54.50006463,21.56795,21.52187,21.13519,21.17609,20.66972,2821,301,2,190,9.27E+18,QSO,1.407133,8229,57430,130
1.24E+18,125.9283254,41.46895907,25.89417,23.1729,21.45626,20.34622,20.51959,6573,301,1,266,4.29E+18,GALAXY,0.5380754,3808,55513,564
1.24E+18,148.4801952,5.868383011,23.50447,22.07193,20.44423,19.61865,19.13031,3015,301,3,229,5.49E+18,GALAXY,0.4510657,4874,55673,485
1.24E+18,128.7642757,4.044497207,21.98972,20.88191,19.26819,18.55082,18.23901,3015,301,3,98,5.40E+18,GALAXY,0.4061293,4794,55647,746
1.24E+18,127.1969758,3.851750046,24.62157,21.45333,19.66073,18.85231,18.13633,3015,301,3,87,5.39E+18,GALAXY,0.4354195,4789,55923,603
1.24E+18,129.3916924,4.197418416,25.1093,21.13836,19.8287,19.06776,18.66838,3015,301,3,102,4.29E+18,GALAXY,0.2665354,3809,55533,615
1.24E+18,136.6631615,4.92316235,25.73747,21.33814,19.42252,18.48529,17.99668,3015,301,3,151,1.34E+18,GALAXY,0.482653,1192,52649,120
1.24E+18,340.0683226,-0.336132564,16.96466,16.08031,15.55332,15.16042,14.89353,4192,301,3,223,4.24E+17,GALAXY,0.05672755,377,52145,114
1.24E+18,235.8200703,30.52350071,23.1526,22.56098,20.95999,19.75838,19.00207,3927,301,4,54,5.64E+18,GALAXY,0.6044082,5011,55739,413
1.24E+18,234.785777,30.92388849,20.06275,17.97889,16.7541,16.28635,15.93137,3927,301,4,48,1.56E+18,GALAXY,0.1725525,1389,53135,500
1.24E+18,233.4412817,31.67567102,18.68872,16.67637,15.69528,15.268,14.91892,3927,301,4,39,5.32E+18,GALAXY,0.08979027,4723,56033,270
1.24E+18,129.6314055,28.87200711,24.97202,24.41423,22.08561,21.55925,22.29758,3606,301,2,36,1.08E+19,GALAXY,0.584038,9611,58107,749
1.24E+18,187.1006367,-2.514541896,21.68158,21.17632,21.10896,20.98014,20.60027,1140,301,3,228,4.27E+18,QSO,2.401113,3792,55212,256
1.24E+18,329.6450786,18.57462453,24.4593,22.48532,20.98118,19.78359,19.39403,8102,301,3,37,5.65E+18,QSO,5.922225,5022,55827,81
1.24E+18,328.3770947,18.38453165,22.72095,23.17826,20.95014,19.6773,19.08472,8102,301,3,29,5.65E+18,GALAXY,0.5113565,5020,55852,657
1.24E+18,317.7220038,8.125004974,23.23128,21.45683,19.54242,18.87535,18.45086,7773,301,2,31,4.59E+18,GALAXY,0.3844053,4079,55363,842
1.24E+18,214.9224368,56.62172095,25.15787,23.76707,23.05294,21.2333,19.83673,3225,301,4,57,9.46E+18,GALAXY,1.030206,8398,57870,499
1.24E+18,21.02211028,31.56719354,19.88843,19.75998,19.65091,19.63572,19.80677,8111,301,4,199,8.70E+18,QSO,1.435107,7728,58138,383
1.24E+18,352.4763402,32.08368061,19.22127,18.89125,18.77551,18.64375,18.57708,8111,301,4,37,8.74E+18,QSO,1.653339,7766,58395,340
1.24E+18,119.622158,30.65082507,19.2069,17.57562,16.51169,16.00991,15.6378,2777,301,3,78,1.19E+18,GALAXY,0.1574298,1061,52641,253
1.24E+18,132.7799387,41.15902344,23.07471,23.03132,21.29062,20.02984,19.29469,2777,301,3,178,9.34E+18,GALAXY,0.7259415,8295,57401,9
1.24E+18,131.2592813,39.9209518,25.00014,22.01657,20.77574,19.84935,19.42298,2777,301,3,167,5.19E+18,GALAXY,0.4572499,4607,56248,517
1.24E+18,140.3021651,45.21266285,19.27454,17.89281,17.22188,16.80159,16.54814,2777,301,3,223,9.38E+17,GALAXY,0.08245081,833,52314,251
1.24E+18,44.24712306,3.068179714,22.7732,22.71394,21.85914,21.3394,21.06839,7675,301,6,164,1.06E+19,GALAXY,0.7743795,9414,58153,194
1.24E+18,44.7265667,3.113345624,22.82083,22.69738,22.17571,21.5612,21.08353,7675,301,6,167,1.06E+19,GALAXY,0.8388935,9414,58083,940
1.24E+18,131.9823678,46.40428599,23.32006,21.26305,19.48546,18.71157,18.2586,2243,301,4,114,5.81E+18,GALAXY,0.4355204,5163,55889,964
1.24E+18,118.180953,9.495323049,18.95101,17.49336,16.98946,16.83429,16.77429,5137,301,2,28,3.31E+18,STAR,0.000163656,2940,54508,415
1.24E+18,126.8565997,13.04305812,19.79291,18.46646,17.95433,17.77887,17.73801,5137,301,2,89,3.60E+18,STAR,-1.53E-05,3195,54832,285
1.24E+18,131.7161646,62.70512752,20.30552,19.86924,19.59601,19.32831,19.0562,4264,301,4,196,2.11E+18,QSO,2.099468,1875,54453,538
1.24E+18,131.7952121,62.6119989,21.24145,19.81859,19.46297,19.2667,19.25962,4264,301,4,196,6.43E+18,STAR,-0.000331681,5714,56660,420
1.24E+18,2.826430318,16.17365044,20.00457,18.62643,17.5798,17.06867,16.69294,1739,301,6,321,8.47E+17,GALAXY,0.2130592,752,52251,372
1.24E+18,167.3392706,32.52540313,23.13416,22.23646,20.66232,19.71697,19.41692,4576,301,1,349,7.25E+18,GALAXY,0.4983662,6440,56370,313
1.24E+18,117.4670379,28.53683285,21.29262,22.11469,21.21139,19.75376,19.60138,2777,301,3,59,5.01E+18,GALAXY,0.6549623,4452,55536,75
1.24E+18,13.65664102,15.15656924,21.79432,21.43184,20.4117,19.39751,19.60238,1904,301,4,239,6.42E+18,QSO,0.6202226,5704,56187,575
1.24E+18,226.8658046,52.63741426,21.98354,21.67733,20.53368,19.68838,19.28685,3225,301,4,110,7.57E+18,GALAXY,0.6235121,6720,56390,765
1.24E+18,246.2735186,27.68818981,22.31733,19.77322,18.22813,17.60012,17.20202,3926,301,4,141,5.64E+18,GALAXY,0.2205371,5005,55751,482
1.24E+18,338.6799185,2.534135046,21.89082,21.45706,21.27173,21.18303,20.61029,7712,301,4,187,1.28E+19,QSO,1.96025,11343,58430,213
1.24E+18,348.2478408,21.12179841,19.03688,17.77208,17.22694,17.00828,16.90066,6366,301,4,113,2.95E+18,STAR,-0.000551058,2623,54328,57
